time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625319300,33227.53,33246.19,33133.57,33154.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.761786,3.1375221000000866,54.588756011290826
1625319600,33154.67,33254.98,33154.4,33231.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.546261,3.175252250000087,58.165169391951
1625319900,33231.46,33350.23,33194.08,33292.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.904165,3.1884307000000867,60.77513887731802
1625320200,33268.2,33610.66,33265.6,33578.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.649295,3.4096609500000867,70.21154724830986
1625320500,33559.12,33626.49,33487.28,33535.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.468195,3.4288722500000866,67.57935983413782
1625320800,33541.27,33611.87,33460.43,33468.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.566091,3.4958700500000868,63.59454473568519
1625321100,33471.07,33542.4,33420.59,33512.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.899391,3.5193548500000866,65.06100422709955
1625321400,33542.39,33563.93,33490.78,33563.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.406959,3.5203050000000866,66.74231605939042
1625321700,33574.01,33979.87,33507.02,33901.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.324125,2.4186126500000866,75.18386000331071
1625322000,33920.19,33936.01,33508.12,33555.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.338401,2.5529941000000864,58.71644227307874
